dataset,nrows,ncols,run,seed,i_5CV_logloss,p_5CV_logloss,i_TST_logloss,p_TST_logloss,i_geo_complexity,p_geo_complexity,i_nfs_complexity,p_nfs_complexity,i_best_model,p_best_model,i_d,p_d,i_l,p_l,i_f,p_f,i_tree_nfs,p_tree_nfs,i_tree_used_fs,p_tree_used_fs,i_selected_fs,p_selected_fs
jasmine.csv,2984,281,5,6170,0.417355,0.435364,0.460133,0.535537,5000027.768586878,5000027.7523507,87.0,53.0,"DecisionTreeClassifier(ccp_alpha=0.001712868779370909, class_weight='balanced',
                       max_depth=4, min_samples_leaf=28, min_samples_split=60,
                       random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=3,
                       min_samples_leaf=158, min_samples_split=91,
                       random_state=1234)",4,3,8,6,5,4,5,4,['V11_1' 'V24_1' 'V31_0' 'V40_0' 'V45'],['V11_1' 'V43' 'V45' 'V140_1'],"['V1_0' 'V1_1' 'V2_1' 'V3_1' 'V5_1' 'V9_1' 'V11_1' 'V12_0' 'V14_1' 'V16_0'
 'V16_1' 'V18_0' 'V20_1' 'V22_1' 'V24_1' 'V27_1' 'V28_0' 'V29_0' 'V30_0'
 'V30_1' 'V31_0' 'V32_1' 'V33_1' 'V34_1' 'V37_0' 'V37_1' 'V38_0' 'V40_0'
 'V41_0' 'V41_1' 'V42_0' 'V42_1' 'V45' 'V46_1' 'V48_0' 'V49_0' 'V50_1'
 'V54_1' 'V55_1' 'V57_0' 'V61_1' 'V63_0' 'V63_1' 'V67_0' 'V67_1' 'V69_0'
 'V71_1' 'V75_0' 'V79_1' 'V80_0' 'V83_0' 'V85_1' 'V86_0' 'V86_1' 'V89_0'
 'V90_1' 'V91_0' 'V91_1' 'V92_1' 'V93_0' 'V94_1' 'V96_0' 'V96_1' 'V100_0'
 'V104_1' 'V106_1' 'V107_0' 'V107_1' 'V108_0' 'V109_0' 'V109_1' 'V111_0'
 'V113_1' 'V115_1' 'V120_0' 'V121_0' 'V121_1' 'V127_0' 'V129_1' 'V133_0'
 'V135_1' 'V138_1' 'V139_0' 'V140_0' 'V140_1' 'V142_0' 'V142_1']","['V1_0' 'V1_1' 'V4_1' 'V6_1' 'V7_0' 'V11_1' 'V12_1' 'V15_1' 'V16_1'
 'V17_0' 'V19_0' 'V21_0' 'V21_1' 'V22_1' 'V24_1' 'V25_1' 'V30_1' 'V36_0'
 'V39_0' 'V41_0' 'V42_0' 'V42_1' 'V43' 'V45' 'V52_0' 'V52_1' 'V58_0'
 'V61_1' 'V63_0' 'V65_0' 'V67_0' 'V73_1' 'V75_0' 'V82_1' 'V84_1' 'V85_0'
 'V86_0' 'V88_1' 'V91_1' 'V92_0' 'V93_0' 'V93_1' 'V100_1' 'V106_1'
 'V107_1' 'V110_0' 'V116_0' 'V119_0' 'V124_1' 'V130_1' 'V132_0' 'V133_0'
 'V140_1']"
kc1.csv,2109,22,6,7404,0.541021,0.539677,0.520666,0.515504,6000029.407318261,6000028.936487543,10.0,4.0,"DecisionTreeClassifier(ccp_alpha=0.002038311983695245, class_weight='balanced',
                       max_depth=3, min_samples_leaf=77, min_samples_split=99,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0021381060598175848, class_weight='balanced',
                       max_depth=4, min_samples_leaf=48, min_samples_split=82,
                       random_state=1234)",3,4,6,8,3,3,3,3,['loc' 'v' 'i'],['loc' 'ev(g)' 'v'],"['loc' 'v(g)' 'ev(g)' 'iv(g)' 'v' 'i' 'b' 'lOBlank' 'locCodeAndComment'
 'branchCount']",['loc' 'ev(g)' 'iv(g)' 'v']
Long.csv,4477,20,4,4936,0.171651,0.170957,0.228731,0.22788,7000032.79373445,6000034.65892485,11.0,5.0,"DecisionTreeClassifier(ccp_alpha=0.001253397233777895, class_weight='balanced',
                       max_depth=4, min_samples_leaf=52, min_samples_split=71,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.001974852407087441, class_weight='balanced',
                       max_depth=4, min_samples_leaf=48, min_samples_split=6,
                       random_state=1234)",4,4,11,10,2,2,2,2,['x12' 'x18'],['x12' 'x18'],['x0' 'x1' 'x2' 'x3' 'x6' 'x8' 'x10' 'x12' 'x16' 'x17' 'x18'],['x2' 'x3' 'x12' 'x14' 'x18']
Titanic.csv,2201,4,6,7404,0.535611,0.533789,0.546014,0.537451,4000027.834738816,5000027.393257903,3.0,3.0,"DecisionTreeClassifier(ccp_alpha=0.0008907554937960804, class_weight='balanced',
                       max_depth=3, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0007356893489795444, class_weight='balanced',
                       max_depth=4, min_samples_split=61, random_state=1234)",3,4,7,8,3,3,3,3,['Class' 'Age' 'Sex'],['Class' 'Age' 'Sex'],['Class' 'Age' 'Sex'],['Class' 'Age' 'Sex']
churn.csv,5000,34,5,6170,0.395949,0.395857,0.385026,0.385026,7000031.241279925,5000029.32033054,13.0,9.0,"DecisionTreeClassifier(ccp_alpha=0.0003830260477326328, class_weight='balanced',
                       max_depth=4, min_samples_leaf=29, min_samples_split=86,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00014817493426410965,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=29, min_samples_split=86,
                       random_state=1234)",4,4,12,12,8,8,8,8,"['international_plan_0' 'voice_mail_plan_0' 'total_day_charge'
 'total_eve_charge' 'total_intl_calls' 'total_intl_charge'
 'number_customer_service_calls_4' 'number_customer_service_calls_5']","['international_plan_0' 'voice_mail_plan_1' 'total_day_minutes'
 'total_eve_charge' 'total_intl_calls' 'total_intl_charge'
 'number_customer_service_calls_4' 'number_customer_service_calls_5']","['state' 'account_length' 'international_plan_0' 'voice_mail_plan_0'
 'voice_mail_plan_1' 'total_day_calls' 'total_day_charge'
 'total_eve_charge' 'total_night_calls' 'total_intl_calls'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5']","['area_code_415' 'international_plan_0' 'voice_mail_plan_1'
 'total_day_minutes' 'total_eve_charge' 'total_intl_calls'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5']"
dis.csv,3772,55,6,7404,0.250434,0.252849,0.275188,0.355319,5000032.967007539,5000035.953408081,20.0,6.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0001269410460386629, class_weight='balanced',
                       max_depth=4, min_samples_split=9, random_state=1234)",4,4,12,12,5,4,5,4,['on_thyroxine_1' 'TT4' 'FTI' 'referral_source_0' 'referral_source_4'],['on_thyroxine_1' 'T3_measured_0' 'FTI' 'referral_source_0'],"['sex_0' 'on_thyroxine_1' 'on_antithyroid_medication_1' 'sick_1'
 'query_hypothyroid_0' 'query_hypothyroid_1' 'goitre_1' 'tumor_0'
 'psych_1' 'TSH_measured_0' 'TSH_measured_1' 'T3_measured_0'
 'TT4_measured_0' 'TT4' 'T4U_measured_0' 'FTI' 'TBG_measured_0'
 'referral_source_0' 'referral_source_2' 'referral_source_4']","['on_thyroxine_1' 'sick_0' 'T3_measured_0' 'TT4_measured_0' 'FTI'
 'referral_source_0']"
ringnorm.csv,7400,21,4,4936,0.503504,0.503145,0.53875,0.504757,7000029.4044270925,7000029.586716909,9.0,5.0,"DecisionTreeClassifier(ccp_alpha=0.0014116481041706638, class_weight='balanced',
                       max_depth=4, min_samples_split=120, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0005137203364701716, class_weight='balanced',
                       max_depth=4, min_samples_leaf=63, min_samples_split=146,
                       random_state=1234)",4,4,11,11,7,5,7,5,['V1' 'V4' 'V6' 'V7' 'V8' 'V18' 'V20'],['V1' 'V3' 'V8' 'V10' 'V18'],['V1' 'V4' 'V6' 'V7' 'V8' 'V11' 'V13' 'V18' 'V20'],['V1' 'V3' 'V8' 'V10' 'V18']
compas.csv,5278,20,6,7404,0.619719,0.620018,0.619492,0.622125,9000024.285310047,10000024.690823488,9.0,6.0,"DecisionTreeClassifier(ccp_alpha=0.00045512982335865033,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=13, min_samples_split=185,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0003480231766811825, class_weight='balanced',
                       max_depth=4, min_samples_split=110, random_state=1234)",4,4,13,14,6,6,6,6,"['sex_0' 'sex_1' 'juv_other_count' 'priors_count' 'age_cat_25-45_0'
 'age_cat_Lessthan25_0']","['sex_0' 'juv_other_count' 'priors_count' 'age_cat_25-45_0'
 'age_cat_Lessthan25_1' 'race_African-American_1']","['sex_0' 'sex_1' 'juv_fel_count' 'juv_other_count' 'priors_count'
 'age_cat_25-45_0' 'age_cat_Lessthan25_0' 'c_charge_degree_F'
 'c_charge_degree_M']","['sex_0' 'juv_other_count' 'priors_count' 'age_cat_25-45_0'
 'age_cat_Lessthan25_1' 'race_African-American_1']"
kc1.csv,2109,22,7,8638,0.533168,0.528166,0.537472,0.53573,7000029.324694596,8000028.703901863,5.0,3.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=3,
                       min_samples_leaf=103, min_samples_split=104,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=3.527431486964677e-06, class_weight='balanced',
                       max_depth=4, min_samples_leaf=69, min_samples_split=137,
                       random_state=1234)",3,4,8,9,2,3,2,3,['v' 'lOCode'],['iv(g)' 'b' 'lOComment'],['v(g)' 'ev(g)' 'v' 'lOCode' 'locCodeAndComment'],['iv(g)' 'b' 'lOComment']
mc1.csv,9466,39,6,7404,0.240197,0.229757,0.218978,0.19663,3000033.871005633,5000035.7583078,10.0,6.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=5, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0006266756603208997, class_weight='balanced',
                       max_depth=4, min_samples_leaf=2, min_samples_split=11,
                       random_state=1234)",4,4,15,11,8,5,8,5,"['LOC_CODE_AND_COMMENT' 'DECISION_COUNT' 'EDGE_COUNT'
 'GLOBAL_DATA_COMPLEXITY' 'HALSTEAD_CONTENT' 'HALSTEAD_EFFORT'
 'NUMBER_OF_LINES' 'LOC_TOTAL']","['CONDITION_COUNT' 'LOC_EXECUTABLE' 'HALSTEAD_VOLUME' 'NODE_COUNT'
 'NUMBER_OF_LINES']","['LOC_CODE_AND_COMMENT' 'DECISION_COUNT' 'EDGE_COUNT' 'ESSENTIAL_DENSITY'
 'PARAMETER_COUNT' 'GLOBAL_DATA_COMPLEXITY' 'HALSTEAD_CONTENT'
 'HALSTEAD_EFFORT' 'NUMBER_OF_LINES' 'LOC_TOTAL']","['CONDITION_COUNT' 'LOC_EXECUTABLE' 'HALSTEAD_EFFORT' 'HALSTEAD_VOLUME'
 'NODE_COUNT' 'NUMBER_OF_LINES']"
eeg.csv,14980,15,4,4936,0.587466,0.587203,0.599795,0.599795,7000026.1048831865,7000026.1048831865,10.0,8.0,"DecisionTreeClassifier(ccp_alpha=0.0008247701616455713, class_weight='balanced',
                       max_depth=4, min_samples_leaf=20, min_samples_split=16,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0008284037669911513, class_weight='balanced',
                       max_depth=4, min_samples_leaf=10, min_samples_split=48,
                       random_state=1234)",4,4,13,13,7,7,7,7,['V2' 'V3' 'V6' 'V7' 'V12' 'V13' 'V14'],['V2' 'V3' 'V6' 'V7' 'V12' 'V13' 'V14'],['V2' 'V3' 'V4' 'V6' 'V7' 'V8' 'V11' 'V12' 'V13' 'V14'],['V2' 'V3' 'V4' 'V6' 'V7' 'V12' 'V13' 'V14']
jasmine.csv,2984,281,6,7404,0.442002,0.429779,0.453638,0.489467,4000027.441767545,5000027.581141291,113.0,76.0,"DecisionTreeClassifier(ccp_alpha=0.0018928261379561658, class_weight='balanced',
                       max_depth=3, min_samples_leaf=257, min_samples_split=390,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0013595109605470351, class_weight='balanced',
                       max_depth=4, min_samples_leaf=11, min_samples_split=36,
                       random_state=1234)",3,4,4,8,3,6,3,6,['V11_0' 'V45' 'V59'],['V34_1' 'V40_1' 'V45' 'V86_0' 'V106_0' 'V126'],"['V1_0' 'V1_1' 'V2_0' 'V3_0' 'V5_0' 'V6_1' 'V8_0' 'V10_1' 'V11_0' 'V12_1'
 'V13' 'V14_1' 'V15_0' 'V15_1' 'V16_1' 'V17_0' 'V18_0' 'V20_0' 'V21_0'
 'V22_1' 'V23' 'V24_0' 'V25_0' 'V26_0' 'V27_1' 'V29_0' 'V30_0' 'V30_1'
 'V31_1' 'V32_0' 'V32_1' 'V33_0' 'V33_1' 'V34_0' 'V34_1' 'V36_1' 'V37_0'
 'V37_1' 'V38_1' 'V41_0' 'V42_1' 'V44_0' 'V44_1' 'V45' 'V48_0' 'V48_1'
 'V49_0' 'V51_0' 'V51_1' 'V52_1' 'V53_0' 'V55_0' 'V58_1' 'V59' 'V60_1'
 'V61_1' 'V62_1' 'V63_1' 'V65_0' 'V66_0' 'V67_0' 'V67_1' 'V69_1' 'V70_1'
 'V71_0' 'V71_1' 'V75_1' 'V76_1' 'V78_0' 'V78_1' 'V81_0' 'V83_0' 'V84_0'
 'V85_1' 'V87_0' 'V90_1' 'V91_0' 'V91_1' 'V92_0' 'V92_1' 'V93_0' 'V95_1'
 'V96_0' 'V96_1' 'V99_1' 'V101_0' 'V101_1' 'V102_0' 'V103_1' 'V106_0'
 'V107_0' 'V107_1' 'V110_1' 'V111_1' 'V112_0' 'V113_1' 'V114_0' 'V116_1'
 'V118_0' 'V118_1' 'V120_1' 'V122_1' 'V124_0' 'V127_0' 'V130_0' 'V130_1'
 'V132_0' 'V134_0' 'V135_0' 'V136_0' 'V137_1' 'V142_1' 'V143_1']","['V1_0' 'V1_1' 'V3_0' 'V4_0' 'V7_1' 'V8_0' 'V10_1' 'V12_1' 'V18_1' 'V19_1'
 'V20_0' 'V22_0' 'V22_1' 'V24_1' 'V27_1' 'V30_0' 'V33_1' 'V34_1' 'V40_1'
 'V45' 'V49_1' 'V53_0' 'V54_0' 'V55_0' 'V57_1' 'V60_1' 'V63_0' 'V63_1'
 'V67_0' 'V69_0' 'V69_1' 'V71_0' 'V72_0' 'V75_1' 'V77_0' 'V82_0' 'V83_0'
 'V83_1' 'V84_0' 'V86_0' 'V87_0' 'V89_1' 'V92_1' 'V97_1' 'V98_0' 'V98_1'
 'V99_1' 'V100_1' 'V102_0' 'V102_1' 'V103_0' 'V103_1' 'V106_0' 'V108_0'
 'V110_1' 'V113_1' 'V117_1' 'V118_0' 'V120_0' 'V123_0' 'V126' 'V128_0'
 'V128_1' 'V129_0' 'V129_1' 'V130_0' 'V133_1' 'V134_1' 'V135_0' 'V135_1'
 'V136_1' 'V137_1' 'V138_0' 'V143_0' 'V143_1' 'V144_1']"
twonorm.csv,7400,21,4,4936,0.478481,0.478094,0.480177,0.503647,11000026.104038294,12000027.388333742,4.0,5.0,"DecisionTreeClassifier(ccp_alpha=0.001215538987606825, class_weight='balanced',
                       max_depth=4, min_samples_leaf=39, min_samples_split=122,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=9.886721614233882e-08, class_weight='balanced',
                       max_depth=4, min_samples_leaf=87, min_samples_split=145,
                       random_state=1234)",4,4,16,16,4,5,4,5,['V1' 'V4' 'V9' 'V17'],['V4' 'V5' 'V9' 'V12' 'V13'],['V1' 'V4' 'V9' 'V17'],['V4' 'V5' 'V9' 'V12' 'V13']
Satellite.csv,5100,37,6,7404,0.166485,0.173503,0.174727,0.193698,3000027.7166515547,2000035.9647092167,13.0,5.0,"DecisionTreeClassifier(ccp_alpha=0.010365474401582727, class_weight='balanced',
                       max_depth=4, min_samples_leaf=10, min_samples_split=87,
                       random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=3, min_samples_leaf=7,
                       min_samples_split=6, random_state=1234)",4,3,7,8,6,5,6,5,['V2' 'V3' 'V10' 'V14' 'V21' 'V36'],['V10' 'V14' 'V21' 'V27' 'V29'],['V1' 'V2' 'V3' 'V4' 'V8' 'V10' 'V14' 'V16' 'V21' 'V23' 'V24' 'V32' 'V36'],['V10' 'V14' 'V21' 'V27' 'V29']
clean2.csv,6598,169,2,2468,0.0,0.0,0.0,0.0,2000036.0436533887,2000036.0436533887,153.0,66.0,"DecisionTreeClassifier(ccp_alpha=0.2768202010321883, class_weight='balanced',
                       max_depth=1, min_samples_leaf=109, min_samples_split=250,
                       random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=1,
                       min_samples_leaf=394, min_samples_split=67,
                       random_state=1234)",1,1,2,2,1,1,1,1,['molecule_name'],['molecule_name'],"['molecule_name' 'conformation_name' 'f1' 'f2' 'f3' 'f4' 'f5' 'f6' 'f7'
 'f8' 'f9' 'f10' 'f11' 'f12' 'f13' 'f14' 'f15' 'f16' 'f17' 'f18' 'f19'
 'f20' 'f21' 'f22' 'f25' 'f26' 'f28' 'f29' 'f30' 'f31' 'f32' 'f33' 'f34'
 'f35' 'f36' 'f37' 'f38' 'f39' 'f40' 'f41' 'f42' 'f43' 'f44' 'f45' 'f47'
 'f48' 'f51' 'f52' 'f53' 'f54' 'f55' 'f57' 'f58' 'f59' 'f61' 'f62' 'f63'
 'f64' 'f65' 'f66' 'f67' 'f68' 'f69' 'f70' 'f71' 'f72' 'f73' 'f74' 'f75'
 'f76' 'f77' 'f78' 'f79' 'f80' 'f81' 'f82' 'f83' 'f84' 'f85' 'f86' 'f87'
 'f88' 'f89' 'f90' 'f91' 'f92' 'f93' 'f94' 'f95' 'f97' 'f98' 'f99' 'f100'
 'f101' 'f102' 'f103' 'f105' 'f106' 'f107' 'f108' 'f109' 'f110' 'f111'
 'f112' 'f113' 'f114' 'f115' 'f116' 'f118' 'f119' 'f120' 'f122' 'f123'
 'f124' 'f125' 'f126' 'f127' 'f128' 'f129' 'f130' 'f131' 'f132' 'f133'
 'f134' 'f135' 'f136' 'f137' 'f138' 'f139' 'f140' 'f142' 'f143' 'f144'
 'f146' 'f147' 'f148' 'f149' 'f150' 'f151' 'f153' 'f154' 'f155' 'f156'
 'f157' 'f158' 'f159' 'f160' 'f161' 'f162' 'f163' 'f164' 'f165' 'f166']","['molecule_name' 'conformation_name' 'f1' 'f3' 'f11' 'f15' 'f18' 'f21'
 'f25' 'f27' 'f29' 'f30' 'f33' 'f36' 'f37' 'f39' 'f40' 'f41' 'f42' 'f44'
 'f50' 'f51' 'f53' 'f54' 'f58' 'f62' 'f64' 'f66' 'f68' 'f72' 'f74' 'f76'
 'f83' 'f87' 'f89' 'f91' 'f92' 'f96' 'f98' 'f100' 'f108' 'f111' 'f113'
 'f115' 'f116' 'f117' 'f118' 'f124' 'f125' 'f126' 'f127' 'f128' 'f129'
 'f139' 'f140' 'f143' 'f144' 'f145' 'f147' 'f149' 'f156' 'f157' 'f161'
 'f162' 'f163' 'f166']"
Titanic.csv,2201,4,7,8638,0.528468,0.528468,0.536923,0.536923,5000028.068630666,5000028.068630666,3.0,3.0,"DecisionTreeClassifier(ccp_alpha=0.0008317521817592983, class_weight='balanced',
                       max_depth=4, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0008120334390137119, class_weight='balanced',
                       max_depth=4, random_state=1234)",4,4,8,8,3,3,3,3,['Class' 'Age' 'Sex'],['Class' 'Age' 'Sex'],['Class' 'Age' 'Sex'],['Class' 'Age' 'Sex']
clean2.csv,6598,169,3,3702,0.0,0.0,0.0,0.0,2000036.0436533887,2000036.0436533887,150.0,72.0,"DecisionTreeClassifier(ccp_alpha=0.3072194903711607, class_weight='balanced',
                       max_depth=1, min_samples_leaf=264, min_samples_split=787,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.34461638736042, class_weight='balanced',
                       max_depth=1, min_samples_leaf=176, min_samples_split=382,
                       random_state=1234)",1,1,2,2,1,1,1,1,['molecule_name'],['molecule_name'],"['molecule_name' 'conformation_name' 'f2' 'f3' 'f4' 'f5' 'f6' 'f7' 'f8'
 'f9' 'f10' 'f11' 'f12' 'f14' 'f16' 'f17' 'f18' 'f19' 'f20' 'f21' 'f22'
 'f23' 'f24' 'f25' 'f26' 'f29' 'f30' 'f31' 'f33' 'f34' 'f35' 'f36' 'f37'
 'f38' 'f39' 'f40' 'f41' 'f42' 'f43' 'f44' 'f45' 'f47' 'f48' 'f49' 'f50'
 'f51' 'f52' 'f53' 'f54' 'f55' 'f56' 'f57' 'f58' 'f59' 'f60' 'f61' 'f62'
 'f63' 'f64' 'f65' 'f66' 'f67' 'f68' 'f70' 'f71' 'f72' 'f73' 'f74' 'f75'
 'f76' 'f77' 'f78' 'f79' 'f80' 'f82' 'f83' 'f84' 'f85' 'f86' 'f87' 'f88'
 'f89' 'f90' 'f92' 'f93' 'f94' 'f95' 'f96' 'f97' 'f99' 'f100' 'f101'
 'f102' 'f103' 'f104' 'f105' 'f106' 'f107' 'f108' 'f109' 'f110' 'f111'
 'f113' 'f114' 'f115' 'f117' 'f118' 'f119' 'f121' 'f122' 'f124' 'f125'
 'f126' 'f127' 'f128' 'f129' 'f130' 'f131' 'f132' 'f133' 'f134' 'f135'
 'f137' 'f138' 'f139' 'f140' 'f141' 'f142' 'f143' 'f144' 'f145' 'f146'
 'f147' 'f148' 'f149' 'f150' 'f152' 'f154' 'f155' 'f156' 'f157' 'f158'
 'f159' 'f160' 'f161' 'f162' 'f163' 'f164' 'f165' 'f166']","['molecule_name' 'conformation_name' 'f3' 'f6' 'f7' 'f12' 'f15' 'f19'
 'f22' 'f31' 'f32' 'f38' 'f39' 'f42' 'f44' 'f45' 'f46' 'f48' 'f49' 'f51'
 'f52' 'f54' 'f57' 'f59' 'f60' 'f61' 'f65' 'f66' 'f71' 'f81' 'f85' 'f86'
 'f90' 'f91' 'f92' 'f93' 'f97' 'f99' 'f100' 'f101' 'f102' 'f104' 'f109'
 'f111' 'f116' 'f117' 'f118' 'f119' 'f122' 'f127' 'f128' 'f130' 'f133'
 'f134' 'f135' 'f136' 'f137' 'f138' 'f139' 'f140' 'f141' 'f144' 'f149'
 'f150' 'f151' 'f152' 'f154' 'f155' 'f157' 'f158' 'f159' 'f162']"
Long.csv,4477,20,5,6170,0.178447,0.178175,0.246123,0.246123,6000031.965967486,6000032.428065606,9.0,4.0,"DecisionTreeClassifier(ccp_alpha=0.0009809081744010404, class_weight='balanced',
                       max_depth=4, min_samples_leaf=52, min_samples_split=73,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.001277933673331518, class_weight='balanced',
                       max_depth=4, min_samples_leaf=52, min_samples_split=83,
                       random_state=1234)",4,4,10,10,2,2,2,2,['x12' 'x18'],['x12' 'x18'],['x0' 'x1' 'x2' 'x4' 'x5' 'x10' 'x12' 'x13' 'x18'],['x8' 'x10' 'x12' 'x18']
PhishingWebsites.csv,11055,69,6,7404,0.190374,0.190374,0.189231,0.189231,7000030.889155517,6000030.030072539,28.0,10.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4, min_samples_leaf=7,
                       min_samples_split=5, random_state=1234)","DecisionTreeClassifier(ccp_alpha=2.3750736800584867e-05,
                       class_weight='balanced', max_depth=4, min_samples_leaf=7,
                       min_samples_split=67, random_state=1234)",4,4,13,11,7,6,7,6,"['having_IP_Address_-1' 'Prefix_Suffix_1' 'SSLfinal_State_1'
 'URL_of_Anchor_-1' 'Links_in_tags_-1' 'web_traffic_0'
 'Links_pointing_to_page_0']","['Prefix_Suffix_-1' 'SSLfinal_State_1' 'URL_of_Anchor_-1'
 'Links_in_tags_-1' 'web_traffic_0' 'Links_pointing_to_page_0']","['having_IP_Address_-1' 'URL_Length_1' 'Shortining_Service_1'
 'Prefix_Suffix_1' 'having_Sub_Domain_-1' 'SSLfinal_State_1'
 'SSLfinal_State_0' 'Domain_registeration_length_-1'
 'Domain_registeration_length_1' 'Favicon_1' 'port_-1' 'HTTPS_token_-1'
 'URL_of_Anchor_-1' 'Links_in_tags_-1' 'Links_in_tags_0' 'Redirect_1'
 'on_mouseover_-1' 'RightClick_1' 'Iframe_1' 'Iframe_-1'
 'age_of_domain_-1' 'DNSRecord_-1' 'web_traffic_0' 'Google_Index_-1'
 'Links_pointing_to_page_1' 'Links_pointing_to_page_0'
 'Statistical_report_-1' 'Statistical_report_1']","['having_IP_Address_1' 'Prefix_Suffix_-1' 'SSLfinal_State_1'
 'URL_of_Anchor_-1' 'Links_in_tags_-1' 'web_traffic_-1' 'web_traffic_0'
 'web_traffic_1' 'Links_pointing_to_page_0' 'Statistical_report_1']"
clean2.csv,6598,169,0,0,0.0,0.0,0.0,0.0,2000036.0436533887,2000036.0436533887,150.0,59.0,"DecisionTreeClassifier(ccp_alpha=0.2708890357928425, class_weight='balanced',
                       max_depth=1, min_samples_leaf=451, min_samples_split=667,
                       random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=1,
                       min_samples_split=192, random_state=1234)",1,1,2,2,1,1,1,1,['molecule_name'],['molecule_name'],"['molecule_name' 'conformation_name' 'f1' 'f2' 'f4' 'f5' 'f6' 'f7' 'f8'
 'f9' 'f10' 'f11' 'f12' 'f13' 'f15' 'f16' 'f17' 'f19' 'f21' 'f22' 'f23'
 'f24' 'f25' 'f26' 'f27' 'f28' 'f29' 'f30' 'f31' 'f32' 'f33' 'f34' 'f35'
 'f36' 'f37' 'f38' 'f39' 'f40' 'f41' 'f43' 'f44' 'f45' 'f46' 'f48' 'f49'
 'f50' 'f51' 'f52' 'f53' 'f54' 'f55' 'f57' 'f58' 'f59' 'f60' 'f61' 'f62'
 'f63' 'f64' 'f65' 'f66' 'f67' 'f69' 'f70' 'f71' 'f73' 'f75' 'f76' 'f77'
 'f78' 'f79' 'f80' 'f81' 'f82' 'f83' 'f84' 'f85' 'f86' 'f87' 'f88' 'f89'
 'f90' 'f91' 'f93' 'f94' 'f95' 'f96' 'f97' 'f98' 'f99' 'f100' 'f101'
 'f102' 'f103' 'f105' 'f107' 'f108' 'f109' 'f110' 'f111' 'f112' 'f113'
 'f114' 'f115' 'f117' 'f118' 'f119' 'f120' 'f122' 'f123' 'f124' 'f125'
 'f126' 'f127' 'f128' 'f130' 'f131' 'f132' 'f133' 'f134' 'f135' 'f136'
 'f137' 'f138' 'f139' 'f140' 'f141' 'f142' 'f143' 'f144' 'f145' 'f146'
 'f147' 'f148' 'f149' 'f150' 'f151' 'f152' 'f153' 'f154' 'f156' 'f157'
 'f158' 'f159' 'f160' 'f161' 'f162' 'f164' 'f165' 'f166']","['molecule_name' 'conformation_name' 'f1' 'f8' 'f9' 'f10' 'f12' 'f13'
 'f15' 'f19' 'f21' 'f22' 'f24' 'f25' 'f28' 'f33' 'f34' 'f37' 'f38' 'f40'
 'f47' 'f49' 'f50' 'f52' 'f54' 'f55' 'f57' 'f62' 'f73' 'f75' 'f77' 'f83'
 'f84' 'f86' 'f89' 'f91' 'f92' 'f96' 'f97' 'f108' 'f117' 'f119' 'f122'
 'f128' 'f129' 'f130' 'f132' 'f134' 'f135' 'f138' 'f139' 'f140' 'f150'
 'f154' 'f155' 'f156' 'f158' 'f165' 'f166']"
